ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	101	-0.366564849945781	-1.66595708785078	0.00155704265399631	0.0258824534469511	0.0210059430792502	4231	tags=43%, list=26%, signal=32%	SCNN1B/DNASE1/GRP/PLA2G1B/PRAM1/S100A13/PDPK1/GAB2/MYD88/ELANE/CLNK/PIK3CD/DHX36/IL4R/BCR/PLA2G3/GATA2/LAT/AZU1/RAC2/SPI1/IL4/ADORA2B/CD84/LYN/PTAFR/SLC18A2/SNAP23/TICAM1/CARD9/MAVS/IL6/ITGB2/LAT2/UNC13D/FGR/ACE/LGALS9/NLRP6/HLA-E/FOXF1/PTGDS/PTGDR
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	159	-0.319517709764157	-1.55732493204401	0.00155488293300878	0.0258824534469511	0.0210059430792502	3518	tags=35%, list=21%, signal=27%	BCOR/WLS/COL1A2/HTN3/WNT6/MMP13/SGMS2/IFT80/BGLAP/ADRB2/TWIST1/DSPP/SBNO2/WNT11/PTN/TRPM4/NOTUM/DDR2/TGFB1/BMP7/ALOX15/ENPP1/NOTCH1/COL1A1/BMP2K/NOS3/ROCK1/PTH1R/CEBPB/PTH/SLC24A4/KLF10/BMP4/LGR4/MGP/WNT4/FOSL2/BMP6/FZD9/TBX1/HTN1/ITGB6/COMP/LOX/AHSG/FGR/FAM20A/PPARA/ALOX5/OSR1/SOX9/TCIRG1/GPC3/FGFR3/FAM83H
GOBP_MUSCLE_SYSTEM_PROCESS	GOBP_MUSCLE_SYSTEM_PROCESS	400	-0.25475070491261	-1.38256411862321	0.00159038027704013	0.0263711818710193	0.021402590231663	2319	tags=20%, list=14%, signal=18%	MYL4/DRD2/JUP/CALD1/MYL3/DAG1/ARHGAP42/NOTCH1/CAMTA2/FOXO1/MYLK/MYOD1/MYH8/TBX2/TBX20/DES/CHRNB4/MYBPH/TMEM38A/NOS3/ROCK1/MYL1/GSTM2/FXYD1/CCDC78/ACE2/TRPV4/JARID2/TNNI3/ADCY10/TPCN2/CACNA1C/PRKACA/PIK3C2A/NOS1/ADORA2B/PTAFR/P2RX3/SNTA1/TMOD3/TRDN/GLRA1/AGT/EDNRB/ADRA2C/TRIM72/CTDP1/LMOD3/NR4A1/GALR2/TPM2/TBX3/BMP10/GJA1/COMP/CAV3/PROK2/TNNI1/ACTA2/MYLK2/TACR1/TNFRSF1B/ASPH/RYR1/LMOD1/ATP2A1/MYOT/PPARA/DSC2/SMAD5/DMPK/TCAP/PDLIM5/MYH2/ADRA2B/P2RX6/CLCN1/PKP2/VEGFB/CACNA1G/MYL9/MYOCD
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	152	-0.322999347957428	-1.5509403352108	0.00162132106305455	0.0268178513614875	0.0217651027697901	3420	tags=38%, list=21%, signal=30%	LEP/DCN/MUSK/PDPK1/NTRK3/IGF1R/RAMP3/CSF1R/NTS/BECN1/SPRY2/ANGPT1/PIK3CD/C1QTNF1/THBS1/CALCR/EGFR/DDR2/ITGB1/TGFB1/CCR7/TGFBR1/PTPN6/AXL/MFHAS1/DDR1/LTK/IGF2/GDF15/F3/STK3/PIK3R5/GH1/CSF3/NCF1/SRC/INS/F7/EXTL3/AGT/TGFB2/CD28/CASS4/ROR1/PDGFRA/FGR/TCF7L2/STOX1/F10/IAPP/OSM/WNT16/PIK3AP1/SOX9/LIN28A/KDR/NEDD4/CCL19
GOCC_ACTIN_FILAMENT	GOCC_ACTIN_FILAMENT	106	-0.358697137274832	-1.64031619639064	0.00162765880495173	0.0268563702817035	0.021796364344246	3573	tags=36%, list=22%, signal=28%	LCP1/PRICKLE4/COBL/SPECC1L/MICAL1/RCSD1/HCK/SMTNL2/CORO1B/MYO1A/MYO18B/LMOD2/SPTBN4/FLNA/GAS2L1/RAC2/AVIL/AIF1L/ESPN/DIAPH3/VPS18/SH2B2/EZR/PDLIM1/RHOQ/PDLIM3/SRC/MYO1C/MYO3A/TPM2/ACTL9/DIAPH1/GJB6/GAS2L2/COTL1/LMOD1/PDLIM5/PSTPIP2
GOBP_FACE_MORPHOGENESIS	GOBP_FACE_MORPHOGENESIS	30	-0.527833485717972	-1.89232898945748	0.00164472764720251	0.0268732451429503	0.0218100598146367	3676	tags=57%, list=22%, signal=44%	RAB3GAP1/CRISPLD1/EP300/PAX9/CSRNP1/COL1A1/NOG/TGFB3/CLDN5/MMP2/SKI/SGPL1/MSX1/LEF1/TBX1/PDGFRA/ASPH
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	47	-0.442481526259973	-1.72184400194597	0.00163953952615576	0.0268732451429503	0.0218100598146367	3128	tags=43%, list=19%, signal=35%	NPR1/ANGPT1/ABCC8/BCR/PTP4A3/TGFB1/AZU1/CXCR2/APOE/ADORA2A/PLEC/TJP3/TRPV4/MYLK3/CLDN5/DDAH1/VEGFA/SRC/BMP6/TACR1
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	47	-0.442451726028532	-1.72172803925212	0.00163953952615576	0.0268732451429503	0.0218100598146367	3561	tags=47%, list=22%, signal=37%	ADIPOQ/IGFBP3/PTGIR/NPR1/IFNG/TRIB1/CNN1/RBM10/APLN/APOE/NOS3/TGFB3/ACE2/NDRG2/BMP4/APOD/GNA12/ANG/CDKN1A/IL12B/OGN/MYOCD
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	91	0.385251191624583	1.61511439317076	0.00164467688237338	0.0268732451429503	0.0218100598146367	3458	tags=32%, list=21%, signal=25%	DKC1/PKIB/CCT5/NEK2/CCT2/ATR/CCT7/RAD50/RUVBL1/MYC/PRKCQ/CCT6A/DCP2/TINF2/CCT4/PARN/AURKB/TERF2/NBN/CTNNB1/CCT8/SLX4/INO80B/GNL3/ATRX/TFPT/EID3/MAPKAPK5/SMG5
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	236	-0.285843065845645	-1.46723437486126	0.00165266129308019	0.0269371727550953	0.0218619428320122	4011	tags=36%, list=24%, signal=27%	RAET1E/NFKBID/ATAD5/MAPKAPK2/CD160/CD81/PDPK1/ANKRD17/GAB2/MYD88/CD1B/MR1/HLA-B/FOXP3/DDX60/KLRC4/HPX/SASH3/TLR7/FFAR3/CLNK/IFNG/KLRC3/HLA-DRA/TNFRSF4/DHX36/CD86/IL4R/TLR4/PLA2G3/CFP/COLEC10/LILRB1/RPS19/TBX21/TGFB1/GATA2/IL17F/HLA-DRB1/LAG3/PTPN6/RAC2/SPI1/EXOSC6/IL1R1/IL4/PLA2G5/CD55/MBL2/PCK1/IL12RB1/FCN2/ADORA2B/CD40/CD84/LYN/PTAFR/SLAMF1/SH2D1A/COLEC11/TICAM1/BCL10/CARD9/HLA-A/MAVS/HLA-C/IL6/CD28/ITGB2/TLR9/SLC22A13/CD74/SLAMF6/UNC13D/FGR/CD1C/IRF5/IL18R1/LGALS9/HLA-E/FOXF1/FCER2/IL12B/CCL19
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION	GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION	16	-0.649819843450827	-1.94560846905314	0.00168327517986861	0.0272373440336711	0.0221055588711452	2323	tags=50%, list=14%, signal=43%	CCR7/MSN/LGALS3/NCK2/DOCK8/DOCK2/PRF1/CCL19
GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS	GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS	13	0.689762647621195	1.87568278839671	0.00168273485998654	0.0272373440336711	0.0221055588711452	2938	tags=69%, list=18%, signal=57%	RIOK2/NMD3/SDAD1/RAN/MDN1/NUP88/EIF6/LTV1/NPM1
GOBP_CELL_CHEMOTAXIS	GOBP_CELL_CHEMOTAXIS	285	-0.274721668468226	-1.43958374495974	0.00167708240470866	0.0272373440336711	0.0221055588711452	2832	tags=27%, list=17%, signal=23%	CORO1B/CXCR1/S100A9/IL6R/PIK3CD/TNFRSF11A/THBS1/ZNF580/RAB13/MAPK1/CMKLR1/CXCL17/RPS19/PTN/TRPM4/CCL28/CXCL14/CCR7/AZU1/LGALS3/S100A14/CXCR2/NOTCH1/RAC2/SPI1/MAPK3/IL4/SMOC2/CCR8/NCKAP1L/PLEC/CCL11/FGF4/CXCL16/TRPV4/CXCL11/CH25H/MMP2/PF4/CCR4/LYN/DAPK2/VEGFA/SLAMF1/ARHGEF5/S100A7/F7/LEF1/EDNRB/NR4A1/IL6/DEFB103A/TGFB2/NINJ1/HSD3B7/ITGB2/CD74/PDGFRA/LOX/EPHA2/PPBP/VCAM1/ITGA9/CAMK1D/ALOX5/CCL17/LGALS9/CSF1/CCL27/GPSM3/RIN3/HSPB1/VEGFB/MMP28/KDR/RARRES2/CCL19
GOCC_AXON_CYTOPLASM	GOCC_AXON_CYTOPLASM	59	0.425500268524045	1.65759438299296	0.00170502067364775	0.0275218508454382	0.022336461784035	4462	tags=53%, list=27%, signal=38%	UCHL1/NETO1/SOD1/AGTPBP1/NEFL/KIF3A/DLG2/SPAST/BLOC1S2/KIF4A/HAP1/ARMCX3/ARL8B/ACTR10/RANGAP1/SNAPIN/KIF1A/TERF2/TRIM46/MAP1A/PAFAH1B1/OPA1/RAB21/AP3S1/SYBU/HSBP1/ARL8A/KIF1B/DST/RAB27B/DYNC1H1
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	448	-0.250002436766972	-1.36728692631676	0.00170907448151997	0.0275218508454382	0.022336461784035	4005	tags=33%, list=24%, signal=26%	ISG15/LILRB2/PAEP/IDO1/HMOX1/LEP/MAPKAPK2/CD160/GATA6/S100A13/HHLA2/CD81/NLRC4/IL17D/MDK/BATF/SPN/MYD88/CD34/ADIPOQ/HSPA1A/EREG/FOXP3/TYK2/TMEM106A/CSF1R/SERPINB7/IL7/NOX1/SASH3/TLR7/ELANE/FFAR3/ATF2/SPTBN1/PTGER4/LY96/CLNK/ABCC8/IL12RB2/IFNG/IL6R/TLR8/TNFRSF8/PIK3CD/ZBTB7B/IRF3/DHX36/TWIST1/CD86/THBS1/IL4R/ZNF580/CD14/TLR4/PLA2G3/ZCCHC3/WNT11/LILRB1/CXCL17/CD58/IL6ST/TBX21/TGFB1/ZC3HAV1/CCR7/UNC93B1/DRD2/IL1RL2/AZU1/IL17F/IRF4/PANX3/POU2F2/RBM47/ZBTB20/DEFA5/IL1R1/IL4/KCNQ1OT1/PRG2/SLC11A1/CD55/MAPK13/GBP5/MEFV/ARHGEF2/TRPV4/CEBPB/EIF2AK2/STAT3/IL17B/IL12RB1/BCL3/PF4/ADORA2B/F3/TRIM15/SCRIB/CD40/TLR2/CD84/PTAFR/IL1RL1/SLAMF1/G3BP1/SRC/BTN3A1/TMIGD2/INS/TICAM1/BCL10/CARD9/GDF2/HMHB1/AGT/IRF7/HLA-A/MAVS/IL6/NFATC4/CD28/TLR9/HYAL2/CYP1B1/CARD11/CD74/NLRP10/SLAMF6/ZFPM1/FGR/IL27/IRF5/IL18R1/LGALS9/OSM/IL1A/LILRA2/HLA-E/PANX2/GPSM3/CD2/SIGLEC16/HSPB1/AGER/PRG3/NR1H4/IL12B/CCL19
GOBP_TETRAPYRROLE_METABOLIC_PROCESS	GOBP_TETRAPYRROLE_METABOLIC_PROCESS	56	0.442071823113625	1.70416065138658	0.00173630458693289	0.0278932959900802	0.0226379229875259	3224	tags=36%, list=20%, signal=29%	MMAA/HMOX2/SUCLA2/PGRMC1/TMEM14A/UROS/MMAB/ALAS1/FECH/TMEM14B/MMACHC/ABCB10/SLCO1B1/FLVCR1/MMADHC/TMEM14C/BLVRA/SLCO2B1/SLC25A38/UROD
GOCC_SPINDLE_MICROTUBULE	GOCC_SPINDLE_MICROTUBULE	70	0.420649700963506	1.70176555236428	0.00174519351826531	0.0279690224374625	0.0226993818228163	3752	tags=40%, list=23%, signal=31%	KIF11/KIFAP3/AURKA/PRC1/TUBGCP3/CALM1/RAB11A/HAUS1/KIF3A/ZWILCH/MAP9/CENPE/KIF4A/ZW10/CUL3/DYNLT3/CDK1/AURKB/TUBG1/BOD1/POLB/PAFAH1B1/CHMP5/CHMP6/KIF2A/KNTC1/FAM110A/SKA1
GOCC_KERATIN_FILAMENT	GOCC_KERATIN_FILAMENT	61	-0.419806628228994	-1.73013405703351	0.00176052693933118	0.0281474223546052	0.0228441694300856	3403	tags=44%, list=21%, signal=35%	KRTAP4-4/KRT76/KRT73/KRTAP4-2/KRT9/KRT16/KRT6B/KRTAP5-2/KRT8/KRT74/KRTAP3-1/KRTAP2-1/CASP14/KRT4/KRT85/KRTAP9-3/KRT79/KRT3/KRTAP10-12/KRTAP3-3/KRTAP4-11/KRT82/KRT72/KRTAP1-5/KRT71/FAM83H/KRTAP4-12
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	98	0.380606463760314	1.61735215380084	0.00176934844585376	0.0282211077113675	0.0229039717364278	4420	tags=40%, list=27%, signal=29%	BRCC3/HINT1/COPS3/VCPIP1/UCHL1/YOD1/UCHL3/COPS5/USP5/USP49/USP9Y/USP16/COPS2/USP14/COPS4/OTUD3/PSMD14/TOR1A/COPS8/USP1/USP37/TANK/SENP1/SENP2/USP19/BAP1/USP45/VCP/ZRANB1/USP10/COPS6/SENP5/ENY2/STAMBPL1/TRIM21/ITCH/CYLD/USP18/USP33
GOBP_DENDRITIC_SPINE_DEVELOPMENT	GOBP_DENDRITIC_SPINE_DEVELOPMENT	88	0.388031008942201	1.62303911948485	0.00178884817115263	0.0284643560535664	0.0231013896837188	3754	tags=38%, list=23%, signal=29%	CFL1/CAPRIN2/LLPH/MAPK6/RELN/TANC2/EPHA4/PAK2/ARF6/ABI2/ZNF365/ARF4/SLC12A5/PAK3/MEF2C/EIF4G2/CTNND2/SDK1/DNM3/PPFIA2/CDK5/ZDHHC15/KIF1A/WNT7A/ARHGAP44/WASL/PAFAH1B1/MAPKAPK5/LRP8/ITPKA/STAU2/PSEN1/ZMYND8
GOBP_ERK1_AND_ERK2_CASCADE	GOBP_ERK1_AND_ERK2_CASCADE	298	-0.272028264257427	-1.4275443043585	0.00179431797534421	0.0284837348740067	0.0231171173426112	2832	tags=27%, list=17%, signal=22%	TNFRSF11A/CTSH/ADRA1A/CHRNA10/TIMP3/TGFBR3/FGG/TLR4/MAPK1/CALCR/ERBB2/CXCL17/EGFR/DDR2/DAB2IP/TGFB1/RAPGEF2/CCR7/ALOX15/DRD2/GPBAR1/HCRTR1/HLA-DRB1/PTPN6/NOTCH1/ARHGAP8/ZFP36L2/MAPK3/CNKSR3/APOE/PLA2G5/MFHAS1/TNIP1/DDR1/FGB/AVP/CCL11/FGF4/ACE2/WNK4/TRPV4/FGFR4/DUSP26/NDRG2/MT3/BMP4/EZR/LYN/SLAMF1/ARHGEF5/SRC/S100A7/FGF8/CARD9/FLCN/FGF10/TBC1D10C/ACTA2/P2RY6/TLR9/FGA/BRAF/ROR1/CD74/PDGFRA/LIF/EPHA2/NOTCH2/CCL17/APOA1/LGALS9/IL1A/NLRP6/SOX9/AGER/FGFR3/ZFP36L1/KDR/CCL19
GOBP_TRNA_METABOLIC_PROCESS	GOBP_TRNA_METABOLIC_PROCESS	147	0.341533159135205	1.57132664995459	0.00184266817000098	0.0291821136426396	0.0236839146399279	5089	tags=47%, list=31%, signal=33%	DPH3/METTL6/TP53RK/CLP1/KTI12/SSB/POP1/RPP40/POP4/METTL2B/ANKRD16/OSGEP/MARS2/RPP30/TPRKB/EXOSC9/GTF3C4/FAM98A/LCMT2/ALKBH1/POP7/DDX1/DUS3L/TRMT2A/TRUB1/LRRC47/MTFMT/HARS2/SLFN13/POLR2L/EXOSC2/THUMPD3/TSEN2/WARS2/TARBP1/GTPBP3/CARS2/THUMPD2/RPP25/TRMT11/RPP14/ELP4/ELP3/AARSD1/OSGEPL1/PUS7/ELP2/THUMPD1/TYW1/IARS2/GTF3C1/ZBTB8OS/TRMT61B/TRIT1/TRMU/POLR3D/RPUSD4/ELAC1/GTF3C5/TRUB2/LAGE3/LSM6/TYW3/DTWD2/NARS2/PUS10/TSEN15/YARS2/DICER1
GOBP_MATURATION_OF_5_8S_RRNA	GOBP_MATURATION_OF_5_8S_RRNA	34	0.520972931054734	1.80685847754705	0.00189272436699109	0.0298015705302436	0.0241866597196295	2932	tags=41%, list=18%, signal=34%	URB1/ABT1/MPHOSPH6/MAK16/RPF1/RPP40/EXOSC9/RRS1/WDR12/EXOSC2/NSA2/PRKDC/EIF6/ERI3
GOBP_VESICLE_DOCKING	GOBP_VESICLE_DOCKING	61	0.430539633224663	1.68725931446472	0.00189594328598257	0.0298015705302436	0.0241866597196295	3326	tags=38%, list=20%, signal=30%	RAB3C/SYT1/STX7/EXOC8/STX3/PLEK/YKT6/USO1/EXOC2/UNC13C/VTI1B/CAV2/STX6/NDRG4/EXOC7/RAB3B/STXBP3/STXBP1/EXOC1/PPFIA3/STX19/STX1A/CFTR
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	85	0.394566914273732	1.64348372839942	0.00189272436699109	0.0298015705302436	0.0241866597196295	4841	tags=52%, list=30%, signal=37%	ATP6V1A/NME1/NUDT2/NDUFA8/NDUFB6/ATP6V0C/NDUFS3/NDUFS5/TMSB4X/NDUFV2/NDUFAB1/NDUFA12/NDUFA11/NDUFA5/NDUFA9/NME7/NDUFS2/SDHB/PPARGC1A/PID1/STOML2/NDUFA2/NDUFB5/NDUFA1/NDUFB8/ADK/NDUFB3/VCP/NDUFB2/NDUFC2/TBPL1/IMPDH2/LIPA/CAD/TYMS/NDUFV1/ALDOA/SPHK2/NDUFC1/NDUFB1/SLC25A13/NME5/NDUFA6/NDUFS4
GOBP_APPENDAGE_MORPHOGENESIS	GOBP_APPENDAGE_MORPHOGENESIS	135	-0.331847957181323	-1.57057525886985	0.00189957764090372	0.0298015705302436	0.0241866597196295	3048	tags=31%, list=19%, signal=26%	CRABP2/CHD7/HOXD12/ZNF141/TWIST1/EN1/BMP7/IFT122/GLI3/NOTCH1/NPR2/NOG/TBX2/ALX3/FGF4/SHH/CACNA1C/MEGF8/BMP4/GNA12/SKI/MSX1/HOXD9/PCSK5/FGF8/ZNF358/LEF1/HDAC1/HOXD13/WDR19/FGF10/TBX3/TGFB2/ASPH/LRP5/LRP4/NOTCH2/OSR1/ALX4/SOX9/MED1/GPC3
GOBP_NEPHRON_DEVELOPMENT	GOBP_NEPHRON_DEVELOPMENT	155	-0.31897874347364	-1.53665445835983	0.00193938943100428	0.0303550696221907	0.0246358741051084	4434	tags=46%, list=27%, signal=34%	GPR4/HNF1B/FGF1/TACSTD2/HEYL/WNT7B/GATA3/SULF1/PROM1/PDGFA/NID1/COL4A3/POU3F3/PLCE1/AGTR2/CD34/ADIPOQ/ASXL1/LHX1/LZTS2/NPHS2/WNT6/SERPINB7/ANGPT1/CD24/WNT9B/IL6R/WNT11/ENPEP/COL4A4/LAMB2/BMP7/GLI3/NOTCH1/NOTCH3/NOG/WNT1/ILK/LAMA5/EYA1/SLC22A6/FOXJ1/MYO1E/WNK4/WT1/DLL1/SHH/WWTR1/BMP4/LGR4/VEGFA/WNT4/HOXD11/KIF26B/FGF8/DCHS2/AGT/EDNRB/YAP1/ACTA2/PDGFRA/LIF/TCF21/IRX3/NOTCH2/OSR1/SOX9/CTNS/GPC3/PECAM1/FOXC1
GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_ATP_BIOSYNTHETIC_PROCESS	65	0.42688778595646	1.70025238205101	0.00196062443693875	0.0306159046691206	0.0248475652479172	4963	tags=57%, list=30%, signal=40%	ATP6V1A/NUDT2/NDUFA8/NDUFB6/ATP6V0C/NDUFS3/NDUFS5/TMSB4X/NDUFV2/NDUFAB1/NDUFA12/NDUFA11/NDUFA5/NDUFA9/NDUFS2/SDHB/PPARGC1A/PID1/STOML2/NDUFA2/NDUFB5/NDUFA1/NDUFB8/NDUFB3/VCP/NDUFB2/NDUFC2/LIPA/NDUFV1/ALDOA/SPHK2/NDUFC1/NDUFB1/SLC25A13/NDUFA6/NDUFS4/NDUFV3
GOBP_T_CELL_SELECTION	GOBP_T_CELL_SELECTION	52	-0.441387221839853	-1.7565762932849	0.001991595345773	0.0309552139706109	0.0251229453191294	3637	tags=44%, list=22%, signal=35%	BATF/SPN/FOXP3/LOXL3/IL6R/THEMIS/TBX21/CCR7/IRF4/GLI3/STAT3/SHH/IL12RB1/IL6/CD28/BRAF/CARD11/CD74/SLAMF6/DOCK2/ZFPM1/CD3D/IL12B
GOBP_AXONAL_TRANSPORT	GOBP_AXONAL_TRANSPORT	61	0.429615610043532	1.68363812236338	0.00198995491297456	0.0309552139706109	0.0251229453191294	4269	tags=51%, list=26%, signal=38%	UCHL1/NETO1/SOD1/AGTPBP1/NEFL/DCTN1/KIF3A/DLG2/SPAST/BLOC1S2/MAP2/KIF4A/HAP1/ARMCX3/ARL8B/ACTR10/SNAPIN/KIF1A/TERF2/TRIM46/MAP1A/PAFAH1B1/OPA1/RAB21/AP3S1/SYBU/HSBP1/ARL8A/KIF1B/DST/RAB27B
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	24	-0.55006346297347	-1.83203605279437	0.00200957593356406	0.031059308781404	0.0252074276374245	1411	tags=42%, list=9%, signal=38%	CCR4/F3/VEGFA/NTF3/F7/ARTN/FGF10/VEGFB/AGER/KDR
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H	78	0.393589954179692	1.61918833411616	0.00200763476369983	0.031059308781404	0.0252074276374245	4963	tags=50%, list=30%, signal=35%	RNLS/TP53I3/NDUFA8/AIFM1/NDUFB6/NDUFS3/NDUFS5/NDUFV2/NDUFA4/NDUFA12/MICAL2/NDUFA5/NDUFA9/NDUFS2/NCF2/NDUFA2/NDUFB5/NDUFA1/CRYZ/CBR1/NDUFB8/POR/NOX4/NDUFB3/NDUFB2/NDUFC2/AKR1A1/CYB5R4/NDUFV1/ENOX1/FMO5/NDUFC1/NDUFB1/CBR3/COX15/NDUFA6/NDUFS4/AKR1C1/NDUFV3
GOBP_RESPONSE_TO_KETONE	GOBP_RESPONSE_TO_KETONE	198	-0.300241548193415	-1.5078605625414	0.00201220182282868	0.031059308781404	0.0252074276374245	3216	tags=29%, list=20%, signal=24%	PTGER4/ADCY2/DSG1/GABRB1/FOS/PTGFR/BGLAP/THBS1/PAX6/TGFBR3/AKT1/RECQL5/KLF2/PRKAA1/PCK2/SLC12A3/FOSL1/TGFB1/ELK1/CCR7/MSN/SLC39A9/PAPPA/MAP4K1/SCNN1A/HSD3B2/TXNIP/SREBF1/UCP1/TGFB3/AVP/DDIT4/PCK1/CSN1S1/TLR2/MTAP/PTAFR/GJB2/NCF1/SRC/F7/CARD9/HOXD13/GPT2/YAP1/NKX2-2/TGFB2/P2RY6/CYP1B1/CDKN1A/TACR1/P2RY4/AANAT/ACE/PTGER2/CA9/PTGDR/CCL19
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	55	-0.424274649145646	-1.69536617868105	0.00202367122424568	0.0311645368533834	0.0252928296992835	2166	tags=35%, list=13%, signal=30%	NOTCH1/RBPMS2/HDAC5/SOX6/IGF2/DLL1/SHH/RPL3L/MSX1/FOXO4/NFATC2/HDAC1/TRIM72/CTDP1/CAV3/CEACAM5/PRDM6/PPARA/MYOCD
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	405	0.262072886444309	1.36702259207187	0.00204277018270164	0.031386507921831	0.0254729792217624	4225	tags=32%, list=26%, signal=25%	MAD2L1/TPRA1/BRCC3/PLK2/RIOK2/CCNA1/FHL1/CDKN3/AURKA/CUL4B/BUB1B/MYO16/AIF1/CDCA8/FBXO5/RFPL1/CALM1/RAB11A/PPP2CA/RAD50/ANLN/CDC6/TAF2/ARPP19/CHEK1/CCNB1/SASS6/CDC27/MYC/LSM11/RINT1/FBXL15/BCAT1/ZWILCH/KHDRBS1/DDX3X/TMEM14B/NDC80/IK/SPAST/CENPE/CRADD/RAD17/WNT10B/CDK6/TRIP13/ERCC3/NAE1/CCL2/GSPT1/ZW10/CCNA2/CUL2/AVEN/PSME3/DLG1/GFI1/CUL3/CENPF/RRM1/DBF4/BCL7B/CCNE2/CDK1/CDK5/ZWINT/ZNF324/TRIM39/UBE2A/ANXA1/SMARCB1/PHB2/KCNH5/CDC20/E2F7/GJC2/AURKB/BIRC5/LSM10/PRKDC/ARID1A/TTK/USP37/APC/NBN/PCID2/CUL1/CDK17/SPC24/PLRG1/BUB3/RAD21/PIM2/INTS3/PKD2/RRM2B/ORC1/MNAT1/CKS1B/CDC23/CCNB2/CCNJ/CASP2/PRMT2/CDC16/KNTC1/RPA2/ZFYVE19/TRIAP1/CPSF3/CDKN1C/BARD1/E2F2/CUL5/CDK7/CDC73/STIL/PPME1/PSMG2/CDCA5/CCNH/KCNA5/DDB1/MAD2L1BP/ANAPC5/BRCA1/CAMK2A/E2F1/RPL24/TERT/PKIA
GOCC_MHC_PROTEIN_COMPLEX	GOCC_MHC_PROTEIN_COMPLEX	21	-0.600078649599069	-1.93971037082271	0.00206280211869039	0.0314115453402774	0.0254932993427979	3560	tags=71%, list=22%, signal=56%	B2M/HLA-DPA1/HLA-DOA/MR1/HLA-B/HLA-DRA/HLA-DQA1/HLA-DOB/HLA-DRB1/HLA-DQB1/HLA-DRB4/HLA-A/HLA-C/CD74/HLA-E
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	82	0.398696459024627	1.64617587139153	0.00206315568737454	0.0314115453402774	0.0254932993427979	3754	tags=39%, list=23%, signal=30%	DKC1/CCT5/MSH2/CCT2/VCPIP1/ATR/BUB1B/CCT7/ZWILCH/MCM9/IK/ZW10/CCT6A/TINF2/CCT4/CDK1/VRK1/AURKB/TERF2/TTK/CENPQ/MCM8/BUB3/RAD21/CCT8/GNL3/BOD1/ATRX/VCP/KNTC1/RPA2/ZMYND8
